"name","ingredients","diet","prep_time","cook_time","flavor_profile","course","state","region"
"Upma","urad dal","vegetarian",10,20,"spicy","snack","-1","-1"
"Upma","ginger","vegetarian",10,20,"spicy","snack","-1","-1"
"Upma","curry leaves","vegetarian",10,20,"spicy","snack","-1","-1"
"Upma","sugar","vegetarian",10,20,"spicy","snack","-1","-1"
"Amti","Kala masala","vegetarian",10,45,"spicy","main course","Maharashtra","West"
"Amti","arhar dal","vegetarian",10,45,"spicy","main course","Maharashtra","West"
"Amti","curry leaves","vegetarian",10,45,"spicy","main course","Maharashtra","West"
"Amti","mustard seeds","vegetarian",10,45,"spicy","main course","Maharashtra","West"
"Amti","hot water","vegetarian",10,45,"spicy","main course","Maharashtra","West"
"Zunka","Gram flour","vegetarian",10,25,"spicy","main course","Maharashtra","West"
"Zunka","mustard","vegetarian",10,25,"spicy","main course","Maharashtra","West"
"Zunka","garlic","vegetarian",10,25,"spicy","main course","Maharashtra","West"
"Zunka","turmeric","vegetarian",10,25,"spicy","main course","Maharashtra","West"
"Zunka","red chilli","vegetarian",10,25,"spicy","main course","Maharashtra","West"
"Kolim Jawla","Baingan","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Kolim Jawla","fish","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Kolim Jawla","coconut oil","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Kolim Jawla","fresh coconut","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Kolim Jawla","ginger","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Saath","Urad dal","vegetarian",20,40,"spicy","main course","Gujarat","West"
"Saath","potatoes","vegetarian",20,40,"spicy","main course","Gujarat","West"
"Saath","wheat flour","vegetarian",20,40,"spicy","main course","Gujarat","West"
"Saath","sooji","vegetarian",20,40,"spicy","main course","Gujarat","West"
"Bajri no rotlo","Wheat flour","vegetarian",10,10,"spicy","main course","Gujarat","West"
"Bajri no rotlo","pearl millet flour","vegetarian",10,10,"spicy","main course","Gujarat","West"
"Bajri no rotlo","hot water","vegetarian",10,10,"spicy","main course","Gujarat","West"
"Coconut vadi","Condensed milk","vegetarian",20,30,"sweet","dessert","Maharashtra","West"
"Coconut vadi","mawa","vegetarian",20,30,"sweet","dessert","Maharashtra","West"
"Coconut vadi","desiccated coconut","vegetarian",20,30,"sweet","dessert","Maharashtra","West"
"Coconut vadi","almonds","vegetarian",20,30,"sweet","dessert","Maharashtra","West"
"Coconut vadi","cashews","vegetarian",20,30,"sweet","dessert","Maharashtra","West"
"Bhakri","Jowar flour","vegetarian",20,25,"-1","main course","Maharashtra","West"
"Bhakri","sesame seeds","vegetarian",20,25,"-1","main course","Maharashtra","West"
"Bombil fry","Bombay duck","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Bombil fry","malvani masala","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Bombil fry","rice flour","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Bombil fry","bombay rava","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Bombil fry","green chilies","non vegetarian",-1,-1,"spicy","main course","Maharashtra","West"
"Chakali","Rice flour","vegetarian",10,40,"spicy","snack","Maharashtra","West"
"Chakali","sesame","vegetarian",10,40,"spicy","snack","Maharashtra","West"
"Chakali","plain flour","vegetarian",10,40,"spicy","snack","Maharashtra","West"
"Chakali","turmeric","vegetarian",10,40,"spicy","snack","Maharashtra","West"
"Chakali","red chilli","vegetarian",10,40,"spicy","snack","Maharashtra","West"
"Chevdo","Citric acid","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Chevdo","fry","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Chevdo","raisins","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Chevdo","sugar","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Chevdo","chana daal","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Chorafali","Urad dal","vegetarian",5,15,"spicy","snack","Gujarat","West"
"Chorafali","bengal gram flour","vegetarian",5,15,"spicy","snack","Gujarat","West"
"Chorafali","dried mango","vegetarian",5,15,"spicy","snack","Gujarat","West"
"Chorafali","baking soda","vegetarian",5,15,"spicy","snack","Gujarat","West"
"Chorafali","black salt","vegetarian",5,15,"spicy","snack","Gujarat","West"
"Copra paak","Condensed milk","vegetarian",20,30,"-1","main course","Gujarat","West"
"Copra paak","nestle cream","vegetarian",20,30,"-1","main course","Gujarat","West"
"Copra paak","coconut ice","vegetarian",20,30,"-1","main course","Gujarat","West"
"Copra paak","red food coloring","vegetarian",20,30,"-1","main course","Gujarat","West"
"Copra paak","desiccated coconut","vegetarian",20,30,"-1","main course","Gujarat","West"
"Daal Dhokli","Whole wheat flour","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Daal Dhokli","dal","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Daal Dhokli","kokum","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Daal Dhokli","gur","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Daal Dhokli","bengal gram flour","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Kutchi dabeli","Pav","vegetarian",30,10,"spicy","snack","Gujarat","West"
"Kutchi dabeli","aloo","vegetarian",30,10,"spicy","snack","Gujarat","West"
"Kutchi dabeli","peanut","vegetarian",30,10,"spicy","snack","Gujarat","West"
"Kutchi dabeli","pomegranate","vegetarian",30,10,"spicy","snack","Gujarat","West"
"Kutchi dabeli","star anise","vegetarian",30,10,"spicy","snack","Gujarat","West"
"Dahi vada","Urad dal","vegetarian",30,30,"-1","snack","Maharashtra","West"
"Dahi vada","bhuna chana","vegetarian",30,30,"-1","snack","Maharashtra","West"
"Dahi vada","garam masala","vegetarian",30,30,"-1","snack","Maharashtra","West"
"Dahi vada","dates","vegetarian",30,30,"-1","snack","Maharashtra","West"
"Dahi vada","tamarind","vegetarian",30,30,"-1","snack","Maharashtra","West"
"Dalithoy","Arhar dal","vegetarian",5,20,"-1","main course","Maharashtra","West"
"Dalithoy","coconut oil","vegetarian",5,20,"-1","main course","Maharashtra","West"
"Dalithoy","curry leaves","vegetarian",5,20,"-1","main course","Maharashtra","West"
"Dalithoy","mustard seeds","vegetarian",5,20,"-1","main course","Maharashtra","West"
"Dalithoy","red chilli","vegetarian",5,20,"-1","main course","Maharashtra","West"
"Dhokla","Rava","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Dhokla","coconut","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Dhokla","gram flour","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Dhokla","mustard","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Dhokla","sesame","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Dudhi halwa","Bottle gourd","vegetarian",15,30,"sweet","dessert","Gujarat","West"
"Dudhi halwa","green","vegetarian",15,30,"sweet","dessert","Gujarat","West"
"Dudhi halwa","raisins","vegetarian",15,30,"sweet","dessert","Gujarat","West"
"Dudhi halwa","sugar","vegetarian",15,30,"sweet","dessert","Gujarat","West"
"Dudhi halwa","clarified butter","vegetarian",15,30,"sweet","dessert","Gujarat","West"
"Gatta curry","Yogurt","vegetarian",10,20,"spicy","main course","Rajasthan","West"
"Gatta curry","besan","vegetarian",10,20,"spicy","main course","Rajasthan","West"
"Gatta curry","sauce","vegetarian",10,20,"spicy","main course","Rajasthan","West"
"Gatta curry","garam masala powder","vegetarian",10,20,"spicy","main course","Rajasthan","West"
"Gatta curry","gram flour","vegetarian",10,20,"spicy","main course","Rajasthan","West"
"Gud papdi","Wheat flour","vegetarian",10,20,"sweet","dessert","Gujarat","West"
"Gud papdi","jaggery","vegetarian",10,20,"sweet","dessert","Gujarat","West"
"Gud papdi","clarified butter","vegetarian",10,20,"sweet","dessert","Gujarat","West"
"Gud papdi","sliced almonds","vegetarian",10,20,"sweet","dessert","Gujarat","West"
"Ghooghra","Dry fruits","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Ghooghra","semolina","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Ghooghra","all purpose flour","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Handwo","Bottle gourd","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Handwo","chana dal","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Handwo","cabbage","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Handwo","urad dal","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Handwo","toor dal","vegetarian",20,30,"spicy","snack","Gujarat","West"
"Halvasan","Whole wheat rava","vegetarian",-1,-1,"sweet","dessert","Gujarat","West"
"Halvasan","chia seed","vegetarian",-1,-1,"sweet","dessert","Gujarat","West"
"Halvasan","lemon","vegetarian",-1,-1,"sweet","dessert","Gujarat","West"
"Halvasan","edible gum","vegetarian",-1,-1,"sweet","dessert","Gujarat","West"
"Halvasan","litre milk","vegetarian",-1,-1,"sweet","dessert","Gujarat","West"
"Jeera Aloo","Green chilies","vegetarian",10,30,"spicy","main course","Gujarat","West"
"Jeera Aloo","lemon juice","vegetarian",10,30,"spicy","main course","Gujarat","West"
"Jeera Aloo","chili powder","vegetarian",10,30,"spicy","main course","Gujarat","West"
"Jeera Aloo","boiled potatoes","vegetarian",10,30,"spicy","main course","Gujarat","West"
"Kansar","Wheat flour","vegetarian",10,40,"-1","main course","Gujarat","West"
"Kansar","cashews","vegetarian",10,40,"-1","main course","Gujarat","West"
"Kansar","rapeseed oil","vegetarian",10,40,"-1","main course","Gujarat","West"
"Keri no ras","Mango","vegetarian",10,10,"sour","main course","Gujarat","West"
"Keri no ras","sugar","vegetarian",10,10,"sour","main course","Gujarat","West"
"Khakhra","Whole wheat flour","vegetarian",20,40,"spicy","snack","Gujarat","West"
"Khakhra","low fat","vegetarian",20,40,"spicy","snack","Gujarat","West"
"Khakhra","bengal gram flour","vegetarian",20,40,"spicy","snack","Gujarat","West"
"Khandvi","Green chili paste","vegetarian",20,45,"spicy","snack","Gujarat","West"
"Khandvi","white sesame seeds","vegetarian",20,45,"spicy","snack","Gujarat","West"
"Khandvi","gram flour","vegetarian",20,45,"spicy","snack","Gujarat","West"
"Khandvi","curry leaves","vegetarian",20,45,"spicy","snack","Gujarat","West"
"Khandvi","green chili","vegetarian",20,45,"spicy","snack","Gujarat","West"
"Kombdi vade","Rice flour","vegetarian",10,25,"spicy","snack","Maharashtra","West"
"Kombdi vade","urad dal","vegetarian",10,25,"spicy","snack","Maharashtra","West"
"Kombdi vade","wheat flour","vegetarian",10,25,"spicy","snack","Maharashtra","West"
"Kombdi vade","gram flour","vegetarian",10,25,"spicy","snack","Maharashtra","West"
"Kombdi vade","turmeric","vegetarian",10,25,"spicy","snack","Maharashtra","West"
"Laapsi","Cinnamon","vegetarian",10,40,"spicy","main course","Madhya Pradesh","Central"
"Laapsi","jaggery","vegetarian",10,40,"spicy","main course","Madhya Pradesh","Central"
"Laapsi","clarified butter","vegetarian",10,40,"spicy","main course","Madhya Pradesh","Central"
"Laapsi","dry roasted","vegetarian",10,40,"spicy","main course","Madhya Pradesh","Central"
"Koshimbir","Cucumber","vegetarian",10,10,"spicy","main course","Maharashtra","West"
"Koshimbir","carrot","vegetarian",10,10,"spicy","main course","Maharashtra","West"
"Koshimbir","tomatoes","vegetarian",10,10,"spicy","main course","Maharashtra","West"
"Koshimbir","cilantro","vegetarian",10,10,"spicy","main course","Maharashtra","West"
"Methi na Gota","Rava","vegetarian",15,30,"bitter","main course","Gujarat","West"
"Methi na Gota","gram flour","vegetarian",15,30,"bitter","main course","Gujarat","West"
"Methi na Gota","lemon juice","vegetarian",15,30,"bitter","main course","Gujarat","West"
"Methi na Gota","turmeric","vegetarian",15,30,"bitter","main course","Gujarat","West"
"Methi na Gota","fenugreek leaves","vegetarian",15,30,"bitter","main course","Gujarat","West"
"Mohanthal","Rose water","vegetarian",5,45,"sweet","dessert","Gujarat","West"
"Mohanthal","pistachio","vegetarian",5,45,"sweet","dessert","Gujarat","West"
"Mohanthal","badam","vegetarian",5,45,"sweet","dessert","Gujarat","West"
"Mohanthal","bengal gram flour","vegetarian",5,45,"sweet","dessert","Gujarat","West"
"Mohanthal","saffron","vegetarian",5,45,"sweet","dessert","Gujarat","West"
"Muthiya","Bottle gourd","vegetarian",15,30,"bitter","snack","Gujarat","West"
"Muthiya","whole wheat flour","vegetarian",15,30,"bitter","snack","Gujarat","West"
"Muthiya","rava","vegetarian",15,30,"bitter","snack","Gujarat","West"
"Muthiya","sesame seeds","vegetarian",15,30,"bitter","snack","Gujarat","West"
"Muthiya","bengal gram flour","vegetarian",15,30,"bitter","snack","Gujarat","West"
"Patra","Arbi ke patte","vegetarian",10,40,"spicy","snack","Gujarat","West"
"Patra","sesame seeds","vegetarian",10,40,"spicy","snack","Gujarat","West"
"Patra","gur","vegetarian",10,40,"spicy","snack","Gujarat","West"
"Patra","bengal gram flour","vegetarian",10,40,"spicy","snack","Gujarat","West"
"Patra","imli","vegetarian",10,40,"spicy","snack","Gujarat","West"
"Pav Bhaji","Pav bhaji masala","vegetarian",20,40,"spicy","main course","Maharashtra","West"
"Pav Bhaji","gobi","vegetarian",20,40,"spicy","main course","Maharashtra","West"
"Pav Bhaji","potatoes","vegetarian",20,40,"spicy","main course","Maharashtra","West"
"Pav Bhaji","green peas","vegetarian",20,40,"spicy","main course","Maharashtra","West"
"Pav Bhaji","dinner rolls","vegetarian",20,40,"spicy","main course","Maharashtra","West"
"Puri Bhaji","Aloo","vegetarian",10,30,"spicy","main course","Maharashtra","West"
"Puri Bhaji","urad dal","vegetarian",10,30,"spicy","main course","Maharashtra","West"
"Puri Bhaji","mustard","vegetarian",10,30,"spicy","main course","Maharashtra","West"
"Puri Bhaji","ginger","vegetarian",10,30,"spicy","main course","Maharashtra","West"
"Puri Bhaji","curry leaves","vegetarian",10,30,"spicy","main course","Maharashtra","West"
"Sabudana Khichadi","Raw peanuts","vegetarian",70,30,"spicy","snack","Maharashtra","West"
"Sabudana Khichadi","sabudana","vegetarian",70,30,"spicy","snack","Maharashtra","West"
"Sabudana Khichadi","lemon","vegetarian",70,30,"spicy","snack","Maharashtra","West"
"Sabudana Khichadi","avocado oil","vegetarian",70,30,"spicy","snack","Maharashtra","West"
"Sabudana Khichadi","curry leaves","vegetarian",70,30,"spicy","snack","Maharashtra","West"
"Sabudana Khichadi","green chili","vegetarian",70,30,"spicy","snack","Maharashtra","West"
"Sev khamani","Khaman","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev khamani","pomegranate","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev khamani","sev","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev khamani","powdered sugar","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev khamani","garlic","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev tameta","Sev","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev tameta","ginger","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev tameta","tomato","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Sev tameta","sugar","vegetarian",20,30,"spicy","main course","Gujarat","West"
"Namakpara","Wheat flour","vegetarian",10,35,"spicy","snack","Gujarat","West"
"Namakpara","baking soda","vegetarian",10,35,"spicy","snack","Gujarat","West"
"Namakpara","all purpose flour","vegetarian",10,35,"spicy","snack","Gujarat","West"
"Namakpara","black pepper","vegetarian",10,35,"spicy","snack","Gujarat","West"
"Namakpara","sunflower oil","vegetarian",10,35,"spicy","snack","Gujarat","West"
"Sukhdi","Whole wheat flour","vegetarian",10,20,"sweet","dessert","Maharashtra","West"
"Sukhdi","gur","vegetarian",10,20,"sweet","dessert","Maharashtra","West"
"Sukhdi","clarified butter","vegetarian",10,20,"sweet","dessert","Maharashtra","West"
"Surnoli","Rice flakes","vegetarian",60,10,"spicy","snack","Maharashtra","West"
"Surnoli","yogurt","vegetarian",60,10,"spicy","snack","Maharashtra","West"
"Surnoli","raw rice","vegetarian",60,10,"spicy","snack","Maharashtra","West"
"Surnoli","jaggery","vegetarian",60,10,"spicy","snack","Maharashtra","West"
"Surnoli","grated coconut","vegetarian",60,10,"spicy","snack","Maharashtra","West"
"Thalipeeth","Whole wheat flour","vegetarian",25,30,"spicy","main course","Maharashtra","West"
"Thalipeeth","rice flour","vegetarian",25,30,"spicy","main course","Maharashtra","West"
"Thalipeeth","pearl millet flour","vegetarian",25,30,"spicy","main course","Maharashtra","West"
"Thalipeeth","sorghum flour","vegetarian",25,30,"spicy","main course","Maharashtra","West"
"Thalipeeth","sesame seeds","vegetarian",25,30,"spicy","main course","Maharashtra","West"
"Undhiyu","Sweet potato","vegetarian",25,60,"spicy","main course","Gujarat","West"
"Undhiyu","surti papdi","vegetarian",25,60,"spicy","main course","Gujarat","West"
"Undhiyu","baby potatoes","vegetarian",25,60,"spicy","main course","Gujarat","West"
"Undhiyu","valor papdi","vegetarian",25,60,"spicy","main course","Gujarat","West"
"Undhiyu","green peas","vegetarian",25,60,"spicy","main course","Gujarat","West"
"Veg Kolhapuri","Gobi","vegetarian",20,30,"spicy","main course","Maharashtra","West"
"Veg Kolhapuri","potato","vegetarian",20,30,"spicy","main course","Maharashtra","West"
"Veg Kolhapuri","beans","vegetarian",20,30,"spicy","main course","Maharashtra","West"
"Veg Kolhapuri","khus khus","vegetarian",20,30,"spicy","main course","Maharashtra","West"
"Veg Kolhapuri","coconut","vegetarian",20,30,"spicy","main course","Maharashtra","West"
"Vindaloo","Chicken","non vegetarian",10,40,"spicy","main course","Goa","West"
"Vindaloo","coconut oil","non vegetarian",10,40,"spicy","main course","Goa","West"
"Vindaloo","wine vinegar","non vegetarian",10,40,"spicy","main course","Goa","West"
"Vindaloo","ginger","non vegetarian",10,40,"spicy","main course","Goa","West"
"Vindaloo","green","non vegetarian",10,40,"spicy","main course","Goa","West"
"Vindaloo","cinnamon","non vegetarian",10,40,"spicy","main course","Goa","West"
"Lilva Kachori","Green garlic chutney","vegetarian",30,6,"spicy","snack","Gujarat","West"
"Lilva Kachori","fresh green peas","vegetarian",30,6,"spicy","snack","Gujarat","West"
"Lilva Kachori","ginger","vegetarian",30,6,"spicy","snack","Gujarat","West"
"Lilva Kachori","lemon juice","vegetarian",30,6,"spicy","snack","Gujarat","West"
"Lilva Kachori","plain flour","vegetarian",30,6,"spicy","snack","Gujarat","West"
"Mag Dhokli","Moong beans","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Mag Dhokli","jaggery","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Mag Dhokli","red chillies","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Mag Dhokli","oil","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Mag Dhokli","salt","vegetarian",-1,-1,"spicy","snack","Gujarat","West"
"Khichu","Rice flour","vegetarian",5,10,"spicy","snack","Gujarat","West"
"Khichu","sesame seeds","vegetarian",5,10,"spicy","snack","Gujarat","West"
"Khichu","baking soda","vegetarian",5,10,"spicy","snack","Gujarat","West"
"Khichu","peanut oil","vegetarian",5,10,"spicy","snack","Gujarat","West"
"Thepla","Chickpea flour","vegetarian",15,30,"spicy","snack","Gujarat","West"
"Thepla","methi leaves","vegetarian",15,30,"spicy","snack","Gujarat","West"
"Thepla","jowar flour","vegetarian",15,30,"spicy","snack","Gujarat","West"
"Thepla","wheat flour","vegetarian",15,30,"spicy","snack","Gujarat","West"
"Farsi Puri","Semolina","vegetarian",-1,-1,"-1","snack","Gujarat","West"
"Farsi Puri","clarified butter","vegetarian",-1,-1,"-1","snack","Gujarat","West"
"Farsi Puri","oil","vegetarian",-1,-1,"-1","snack","Gujarat","West"
"Farsi Puri","white flour","vegetarian",-1,-1,"-1","snack","Gujarat","West"
"Farsi Puri","black pepper","vegetarian",-1,-1,"-1","snack","Gujarat","West"
"Khaman","Yogurt","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Khaman","fresh coconut","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Khaman","sesame seeds","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Khaman","semolina","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Khaman","gram flour","vegetarian",10,20,"spicy","snack","Gujarat","West"
"Turiya Patra Vatana sabji","Ridge gourd","vegetarian",35,40,"spicy","main course","Gujarat","West"
"Turiya Patra Vatana sabji","baking soda","vegetarian",35,40,"spicy","main course","Gujarat","West"
"Turiya Patra Vatana sabji","sugar","vegetarian",35,40,"spicy","main course","Gujarat","West"
"Turiya Patra Vatana sabji","grated coconut","vegetarian",35,40,"spicy","main course","Gujarat","West"
"Turiya Patra Vatana sabji","peas","vegetarian",35,40,"spicy","main course","Gujarat","West"
"Churma Ladoo","Whole wheat flour","vegetarian",12,40,"sweet","dessert","Rajasthan","West"
"Churma Ladoo","khus khus","vegetarian",12,40,"sweet","dessert","Rajasthan","West"
"Churma Ladoo","sesame seeds","vegetarian",12,40,"sweet","dessert","Rajasthan","West"
"Churma Ladoo","dry coconut","vegetarian",12,40,"sweet","dessert","Rajasthan","West"
"Churma Ladoo","gur","vegetarian",12,40,"sweet","dessert","Rajasthan","West"
"Cheera Doi","Rice","vegetarian",-1,-1,"sweet","dessert","West Bengal","East"
"Cheera Doi","mango","vegetarian",-1,-1,"sweet","dessert","West Bengal","East"
"Cheera Doi","curd","vegetarian",-1,-1,"sweet","dessert","West Bengal","East"
"Gheela Pitha","Sticky rice","vegetarian",10,30,"sweet","dessert","Assam","North East"
"Gheela Pitha","rice flour","vegetarian",10,30,"sweet","dessert","Assam","North East"
"Gheela Pitha","jaggery","vegetarian",10,30,"sweet","dessert","Assam","North East"
"Gheela Pitha","orange rind","vegetarian",10,30,"sweet","dessert","Assam","North East"
"Khar","Raw papaya","vegetarian",10,20,"-1","main course","Assam","North East"
"Khar","panch phoran masala","vegetarian",10,20,"-1","main course","Assam","North East"
"Khar","nigella seeds","vegetarian",10,20,"-1","main course","Assam","North East"
"Khar","mustard oil","vegetarian",10,20,"-1","main course","Assam","North East"
"Khar","fennel seeds","vegetarian",10,20,"-1","main course","Assam","North East"
"Kumol Sawul","Rice","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Kumol Sawul","eggs","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Kumol Sawul","carrot","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Kumol Sawul","beetroot","non vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Luchi","Maida","vegetarian",20,30,"-1","main course","West Bengal","East"
"Luchi","vegetable oil","vegetarian",20,30,"-1","main course","West Bengal","East"
"Alu Pitika","Potatoes","non vegetarian",5,20,"spicy","main course","Assam","North East"
"Alu Pitika","mustard oil","non vegetarian",5,20,"spicy","main course","Assam","North East"
"Alu Pitika","fish","non vegetarian",5,20,"spicy","main course","Assam","North East"
"Alu Pitika","green chillies","non vegetarian",5,20,"spicy","main course","Assam","North East"
"Masor tenga","Ridge gourd","non vegetarian",15,25,"spicy","main course","Assam","North East"
"Masor tenga","fish","non vegetarian",15,25,"spicy","main course","Assam","North East"
"Masor tenga","lemon","non vegetarian",15,25,"spicy","main course","Assam","North East"
"Masor tenga","tomatoes","non vegetarian",15,25,"spicy","main course","Assam","North East"
"Masor tenga","mustard oil","non vegetarian",15,25,"spicy","main course","Assam","North East"
"Bengena Pitika","Brinjal","vegetarian",-1,-1,"-1","main course","Assam","North East"
"Bengena Pitika","onions","vegetarian",-1,-1,"-1","main course","Assam","North East"
"Bengena Pitika","salt","vegetarian",-1,-1,"-1","main course","Assam","North East"
"Bengena Pitika","sesame seeds","vegetarian",-1,-1,"-1","main course","Assam","North East"
"Bengena Pitika","coriander","vegetarian",-1,-1,"-1","main course","Assam","North East"
"Bilahi Maas","Potatoes","non vegetarian",10,20,"-1","main course","Assam","North East"
"Bilahi Maas","garam masala","non vegetarian",10,20,"-1","main course","Assam","North East"
"Bilahi Maas","tomatoes","non vegetarian",10,20,"-1","main course","Assam","North East"
"Bilahi Maas","mustard oil","non vegetarian",10,20,"-1","main course","Assam","North East"
"Bilahi Maas","bay leaf","non vegetarian",10,20,"-1","main course","Assam","North East"
"Black rice","Forbidden black rice","non vegetarian",-1,-1,"-1","main course","Manipur","North East"
"Black rice","chicken","non vegetarian",-1,-1,"-1","main course","Manipur","North East"
"Black rice","olive oil","non vegetarian",-1,-1,"-1","main course","Manipur","North East"
"Black rice","slivered almonds","non vegetarian",-1,-1,"-1","main course","Manipur","North East"
"Black rice","garlic powder","non vegetarian",-1,-1,"-1","main course","Manipur","North East"
"Bora Sawul","Biryani masala","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Bora Sawul","mixed vegetables","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Bora Sawul","yellow moong daal","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Bora Sawul","whole red","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Bora Sawul","mustard seeds","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Brown Rice","Brown rice","vegetarian",15,25,"-1","main course","-1","-1"
"Brown Rice","soy sauce","vegetarian",15,25,"-1","main course","-1","-1"
"Brown Rice","olive oil","vegetarian",15,25,"-1","main course","-1","-1"
"Chingri malai curry","Coconut milk","non vegetarian",10,40,"spicy","main course","West Bengal","East"
"Chingri malai curry","lobster","non vegetarian",10,40,"spicy","main course","West Bengal","East"
"Chingri malai curry","fresh green chilli","non vegetarian",10,40,"spicy","main course","West Bengal","East"
"Chingri malai curry","ginger","non vegetarian",10,40,"spicy","main course","West Bengal","East"
"Chingri malai curry","red onion","non vegetarian",10,40,"spicy","main course","West Bengal","East"
"Goja","Baking soda","vegetarian",20,60,"sweet","dessert","West Bengal","East"
"Goja","clarified butter","vegetarian",20,60,"sweet","dessert","West Bengal","East"
"Goja","oil","vegetarian",20,60,"sweet","dessert","West Bengal","East"
"Goja","all purpose flour","vegetarian",20,60,"sweet","dessert","West Bengal","East"
"Hando Guri","Jaggery","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Hando Guri","raisins","vegetarian",-1,-1,"sweet","dessert","Assam","North East"
"Haq Maas","Lamb","non vegetarian",20,40,"spicy","main course","Assam","North East"
"Haq Maas","garam masala powder","non vegetarian",20,40,"spicy","main course","Assam","North East"
"Haq Maas","curd","non vegetarian",20,40,"spicy","main course","Assam","North East"
"Haq Maas","turmeric","non vegetarian",20,40,"spicy","main course","Assam","North East"
"Haq Maas","bay leaf","non vegetarian",20,40,"spicy","main course","Assam","North East"
"Chingri Bhape","Coconut","non vegetarian",15,30,"-1","main course","West Bengal","East"
"Chingri Bhape","prawns","non vegetarian",15,30,"-1","main course","West Bengal","East"
"Chingri Bhape","curd","non vegetarian",15,30,"-1","main course","West Bengal","East"
"Chingri Bhape","mustard seed","non vegetarian",15,30,"-1","main course","West Bengal","East"
"Chingri Bhape","green chili","non vegetarian",15,30,"-1","main course","West Bengal","East"
"Kabiraji","Fish fillet","non vegetarian",-1,-1,"spicy","main course","West Bengal","East"
"Kabiraji","besan","non vegetarian",-1,-1,"spicy","main course","West Bengal","East"
"Kabiraji","lemon","non vegetarian",-1,-1,"spicy","main course","West Bengal","East"
"Kabiraji","mint","non vegetarian",-1,-1,"spicy","main course","West Bengal","East"
"Kabiraji","ginger","non vegetarian",-1,-1,"spicy","main course","West Bengal","East"
"Khorisa","Fermented bamboo shoot","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Khorisa","potato","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Khorisa","ginger","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Khorisa","green","vegetarian",-1,-1,"spicy","main course","Assam","North East"
"Khorisa","mustard oil","vegetarian",-1,-1,"spicy","main course","Assam","North East"
